data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7017807,558,NIC155,155,12 August 2019,2019,1,Violence against civilians,Attack,Police Forces of Nicaragua (2007-),,1,Civilians (Nicaragua),Excarcelados,7,17,Central America,Nicaragua,Matagalpa,Matagalpa,,Matagalpa,12.9256,-85.9175,1,El Nuevo Diario (Nicaragua),National,"On 12 August 2019 in Matagalpa, a police officer attacked a 12-year-old boy in the Sor neighborhood. This attack might have been because the boy's brother is an Excarcelado, which -reports suggest- have been the target of harassment and abuse of police forces.",0,1585692250,NIC
6969535,558,NIC154,154,12 August 2019,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Nicaragua),,3,Civilians (Nicaragua),,7,37,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,1,Trinchera (Nicaragua),National,"On 12 August 2019 in Masaya, a bomb was set off inside a residence in Limon Street, part of the Fox neighborhood. A 70-year-old woman resulted injured due to the explosion. An Excarcelado was held 4 hours by police officials but wasn't charged for the bomb and was released after having been interrogated.",0,1582840376,NIC
6955789,558,NIC152,152,09 August 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On 9 August 2019, in Managua, groups of people participated in five express picket lines across the city protesting against Ortega's regime. This type of demonstrations is being used to avoid repression. [size=no report]",0,1582840319,NIC
6955815,558,NIC153,153,09 August 2019,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nicaragua),,3,Civilians (Nicaragua),Women (Nicaragua); Health Workers (Nicaragua),7,37,Central America,Nicaragua,Matagalpa,Matagalpa,,Matagalpa,12.9256,-85.9175,1,La Prensa (Nicaragua),National,"On 9 Aug 2019, in Matagalpa, Matagalpa, a female human rights defender and doctor disappeared after having dinner with a friend. She was left in a park in the same city on 13 Aug 2019, with some signs of being beaten. Further facts not reported.",0,1582840320,NIC
6943266,558,NIC150,150,03 August 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Health Workers (Nicaragua); UMN: National Medical Unity,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Salvador.com,Regional,"On 3 August 2019 in Managua, at least 25 health workers protested along the highway to Masaya against the constant harassment and repression they are facing, the arbitrary firing of many of their colleagues, and to demand the reinstatement of all workers and health-employees that have been fired throughout the country by the Ortega regime. [size=at least 25].",0,1582839958,NIC
7017879,558,NIC151,151,03 August 2019,2019,1,Violence against civilians,Attack,Police Forces of Nicaragua (2007-),,1,Civilians (Nicaragua),,7,17,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua); La Prensa (Nicaragua),National,"On 3 August 2019 in Managua, a young man was attacked and injured by police officials while he was on his way to a join a protest happening close to that area.",0,1585692250,NIC
7017888,558,NIC149,149,30 July 2019,2019,1,Strategic developments,Change to group/activity,Police Forces of Nicaragua (2007-),,1,,,0,10,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Hoy (Nicaragua),National,"On 30 July 2019, in Managua, Managua, anti riots police officer took control over Managua Tribunals where political prisoners are being judged. There is no information about how many officers were deployed.",0,1585692251,NIC
6941291,558,NIC148,148,28 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Labour Group (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On 28 July 2019 in Managua, a group of workers (members of the CPDH) protested against the arrest of a local lawyer and demanded her release from confinement. [size=no report].",0,1582839952,NIC
6952247,558,NIC146,146,27 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Hoy (Nicaragua),National,"On 27 July 2019, students and their parents held a protest at American University (UAM) in response to the school's cancellation of graduation ceremonies at the last minute, which university officials say was due to a security issue. Unofficially, during the protest, students said the real intention of the demonstration was to pay tribute to a murdered Brazilian student that administration refused permission to hold a protest [size=no report].",0,1582840232,NIC
6955736,558,NIC147,147,27 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,1,La Prensa (Nicaragua),National,"On 27 July 2019, human rights defenders protested for the freedom of Maria Oviedo, a lawyer who had been arrested the day before. They say the lawyer was arrested with no information provided about her legal situation [size=no report].",0,1582840319,NIC
7017909,558,NIC145,145,26 July 2019,2019,1,Violence against civilians,Attack,Police Forces of Nicaragua (2007-),,1,Civilians (Nicaragua),Lawyers (Nicaragua),7,17,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,1,La Prensa (Nicaragua),National,"On 26 July 2019 in Masaya, a police officer attacked and injured a local lawyer and Human Rights activist.",0,1585692251,NIC
7215101,558,NIC144,144,26 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Hoy (Nicaragua),National,"On 26 July 2019, in Managua, Managua, students from the American University protested against the cancellation of their graduation ceremony. According to reports, the ceremony was canceled by the government after the decision of commemorating a student that was killed. [size=no report]",0,1600122736,NIC
7017924,558,NIC140,140,25 July 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),Students (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On 25 July 2019, a group of students and residents protested at the Pellas building in Managua, painting their hands white to symbolise non-violent civil struggle. The police entered the building and shot marbles at them [size=no report].",0,1585692251,NIC
7017925,558,NIC139,139,25 July 2019,2019,1,Protests,Excessive force against protesters,Protesters (Nicaragua),,6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,2,La Prensa (Nicaragua),National,"On 25 July 2019, civilians protested to demand the end of Daniel Ortega's power in Nicaragua, marching along the Masaya Highway Sector in Managua. The police tried to repress the march using stun grenades, throwing rocks, shooting marble bullets, throwing glass, and detaining the protesters. This protest took place, despite the government's declaration that a student march would be illegal on 25 July 2019. Later reports claim that police robbed the protesters of phones, shoes, etc. [size=no report]",0,1585692251,NIC
7017927,558,NIC142,142,25 July 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),Christian Group (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,1,La Prensa (Nicaragua),National,"On 25 July 2019, a group of people attending a mass at the San Miguel Cathedral in Masaya dedicated to the murdered students that protested against the dictatorship. The police surrounded the church, and a confrontation occurred with three men taken away by police [size=no report].",0,1585692251,NIC
6955726,558,NIC143,143,25 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Christian Group (Nicaragua),6,,,0,60,Central America,Nicaragua,Matagalpa,Matagalpa,,Matagalpa,12.9256,-85.9175,1,La Prensa (Nicaragua),National,"On 25 July 2019, a group of protesters had a fast demonstration in the Matagalpa Cathedral against the dictatorship when riot police surrounded the building. The protesters stayed inside [size=no report].",0,1582840319,NIC
6955749,558,NIC141,141,25 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Christian Group (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On 25 July 2019, a group of people organised a protest at the Metropolitan Cathedral to demand justice and end to the Ortega-Murillo dictatorship in Nicaragua. Although police surrounded the Cathedral, citizens were able to raise their voices and fly the blue and white flag without incidents or arrests [size=no report].",0,1582840319,NIC
7096368,558,NIC138,138,24 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On 24 July 2019, university students protested at the campus of the Universidad Centroamerica in Managua to remember those who have been assassinated since April 2018 and against the repression of the Ortega government [size=no report].",0,1589829778,NIC
7096366,558,NIC137,137,23 July 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),Women (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Leon,Leon,,Leon,12.4379,-86.87799999999999,1,La Prensa (Nicaragua),National,"On 23 July 2019, 5 women were detained by police in the city of Leon for hanging blue and white balloons, the colours of the national flag which now represent the civil struggle against the government of Daniel Ortega. There have been reports across the country about arrests for the same act. The women were eventually released. [size=5]",0,1589829778,NIC
6969541,558,NIC136,136,19 July 2019,2019,2,Violence against civilians,Abduction/forced disappearance,Militia (Pro-Government),,3,Civilians (Nicaragua),,7,37,Central America,Nicaragua,Masaya,Nindiri,,Nindiri,12.0039,-86.1213,1,Trinchera (Nicaragua),National,"As reported on 24 July 2019, a political activist accused para-police of kidnapping his father on 19 July 2019 in Nindiri and holding him detained in a house. According to him, the detainment happened because of his support for the blue and white marches. He and his family are receiving death threats.",0,1582840376,NIC
6952236,558,NIC135,135,18 July 2019,2019,1,Violence against civilians,Attack,Militia (Pro-Government),,3,Civilians (Nicaragua),,7,37,Central America,Nicaragua,Nueva Segovia,Ocotal,,Ocotal,13.6321,-86.4752,1,Hoy (Nicaragua),National,"On July 18, 2019, two individuals were killed between the Ocotal and Mozonte municipalities in Nueva Segovia at the hands of unidentified armed individuals. Residents of the area reported that the attack could be executed by paramilitaries since one of the victims was a well-known opponent of the regime.",2,1582840232,NIC
7119857,558,NIC290,290,18 July 2019,2019,1,Violence against civilians,Attack,Police Forces of Nicaragua (2006-),,1,Civilians (Nicaragua),Prisoners (Nicaragua),7,17,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,1,Despacho 505,National,"On 18 July 2019, in Tipitapa (Managua), two so-called political prisoners were allegedly attacked by police officers at the La Esperanza prison center. No serious injuries reported.",0,1591640383,NIC
7017978,558,NIC134,134,17 July 2019,2019,1,Violence against civilians,Attack,Police Forces of Nicaragua (2007-),,1,Civilians (Nicaragua),,7,17,Central America,Nicaragua,Leon,Leon,,Leon,12.4379,-86.87799999999999,1,El Nuevo Diario (Nicaragua),National,"On July 17, 2019, an individual was killed by police forces in the city of Leon. It is reported that official agents entered a house where the victim was and two other people were injured in the attack. The official report indicates that the victim has a criminal record. The victim's family reported that the attack was due to the victim's participation in anti-government protests in that city.",1,1585692251,NIC
6969539,558,NIC133,133,16 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Trinchera (Nicaragua),National,"On July 16, 2019, a group of people protested near the house of the president and the first lady in the city of Managua. The reason for the express protest was to reject the constant arrests of young people in different parts of the country. Minutes after the protest ended, the police arrived in fifteen vans with ten armed agents in each vehicle. [size=no report]",0,1582840376,NIC
6952244,558,NIC132,132,15 July 2019,2019,1,Violence against civilians,Attack,Militia (Pro-Government),,3,Civilians (Nicaragua),,7,37,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Hoy (Nicaragua),National,"On July 15, 2019, a former political prisoner was attacked with bullets inside his home by an ex-police officer, now a paramilitary, near a police delegation in the city of Managua. It is reported that the ex-police officer left the police institution in previous months with his regulation weapon. The victim, who had been released by the regime along with 49 other political prisoners, was seriously injured.",0,1582840232,NIC
7018001,558,NIC130,130,12 July 2019,2019,1,Strategic developments,Change to group/activity,Police Forces of Nicaragua (2007-),,1,,,0,10,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On July 12, 2019, police officers were deployed in front of the Jesus of Divine Mercy Church in Managua to secure the area. Parishioners attended a mass on July 13 for the anniversary of the death of protesters who died in 2018. [size=no report]",0,1585692251,NIC
6955735,558,NIC131,131,12 July 2019,2019,1,Violence against civilians,Attack,Militia (Pro-Government),Former Police of Nicaragua (2006-),3,Civilians (Nicaragua),,7,37,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On July 12, 2019, a former prisoner of the regime was shot and wounded by a paramilitary near his residence in Managua. It is reported that the attacker was recognized as an ex-police officer, now a paramilitary that is repressing the citizenship.",0,1582840319,NIC
6955737,558,NIC129,129,11 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On July 11, 2019, students of the Central American University in Managua protested outside the university campus. Protesters shouted the same slogans that the protesters, now imprisoned, shouted in 2018. Students covered their faces while protesting to avoid being recognized by the security forces. [size=no report]",0,1582840319,NIC
6941301,558,NIC128,128,08 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Christian Group (Nicaragua),6,,,0,60,Central America,Nicaragua,Carazo,Jinotepe,,Jinotepe,11.8496,-86.199,1,El Nuevo Diario (Nicaragua),National,"On July 8, 2019, a group of parishioners came out to demonstrate, dressed in black and with flags, in the vicinity of a church in Jinotepe. Relatives of the victims of police repression during the 2018 protests sang the national anthem in the church gate and shouted the names of each of the victims. Protesters also shouted slogans about freedom, justice, and democracy. [size=no report]",0,1582839952,NIC
6941302,558,NIC127,127,06 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),FSLN: Sandinista National Liberation Front,6,,,0,60,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,1,El Nuevo Diario (Nicaragua),National,"On July 6, 2019, supporters of the government held a caravan in Masaya for five hours raising flags of the Sandinista National Liberation Front. With strong security measures, the president of the country finished the caravan with a speech. [size=no report]",0,1582839952,NIC
7018043,558,NIC126,126,05 July 2019,2019,1,Strategic developments,Change to group/activity,Police Forces of Nicaragua (2007-),Military Forces of Nicaragua (2007-),1,,,0,10,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,1,La Prensa (Nicaragua),National,"On July 5, 2019, police of the regime and paramilitaries moved to neighborhoods of Masaya to militarize the area. The deployment was due to security reasons for a political event to be carried out by the regime. Opposition groups, like the Blue and White National Unity, called on the population to close their doors and implement a checkpoint in the area. Police forces blocked routes in Masaya.",0,1585692251,NIC
6952238,558,NIC125,125,04 July 2019,2019,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Nicaragua),,3,Civilians (Nicaragua),Students (Nicaragua),7,37,Central America,Nicaragua,Leon,Leon,,Leon,12.4379,-86.87799999999999,1,Hoy (Nicaragua),National,"On July 4, 2019, a group of armed people destroyed the gate and the front of the house of a student leader in Leon. Hooded men threw kicks, rocks, and shouted that they were going to kill the leader. The student leader was released from prison by the regime on June 12.",0,1582840232,NIC
6928212,558,NIC124,124,03 July 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),AMA: Mothers of April Association; Women (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Hoy (Nicaragua); AFP,National-International,"On July 3, 2019, relatives of victims of protests against the government protested in front of the headquarters of the Supreme Court of Justice in Managua. There were members of the Mothers of April Association (AMA) present to deliver a document against the Amnesty Law. Protesters reported that this law closes the possibility of investigating violence against protesters since 2018. [size=no report]",0,1582839784,NIC
7119858,558,NIC289,289,03 July 2019,2019,1,Violence against civilians,Attack,Militia (Pro-Government),Sandinista Youth,3,Civilians (Nicaragua),Students (Nicaragua),7,37,Central America,Nicaragua,Leon,Leon,,Leon,12.4379,-86.87799999999999,1,Despacho 505,National,"On 3 July 2019, in Leon (Leon), pro-Ortega militants including members of Juventud Sandinista attacked and tried to enter into the house of a student leader, who is a known opposer to the regime. No reports of injuries nor deaths.",0,1591640383,NIC
7018068,558,NIC123,123,30 June 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),,6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On June 30, 2019, two people were injured and two were arrested when riot police fired rubber bullets at protesters in front of the Cathedral of Managua. Protesters were demanding freedom in the country. [size=no report]",0,1585692251,NIC
6941326,558,NIC122,122,29 June 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nicaragua),,3,Civilians (Nicaragua),CxL: Citizens for Freedom; Lawyer (Nicaragua),7,37,Central America,Nicaragua,Costa Caribe Sur,El Rama,,El Rama,12.1597,-84.2195,1,El Nuevo Diario (Nicaragua),National,"On June 29, 2019, an opposition lawyer was killed by two unknown armed individuals who purposefully entered his home to kill him in El Rama, South Caribbean. The victim was a political activist who investigated cases of abuse and illegal seizures of property.",1,1582839952,NIC
6932343,558,NIC120,120,27 June 2019,2019,2,Protests,Excessive force against protesters,Protesters (Nicaragua),Indigenous Group (Nicaragua),6,Unidentified Armed Group (Nicaragua),,3,36,Central America,Nicaragua,Costa Caribe Norte,Puerto Cabezas,,Kamlah,14.0866,-83.4089,2,Canal 10 (Nicaragua),National,"As reported on 27 June 2019, in the Kamla area (Costa Caribe Norte), five indigenous leaders staged a protest to demand their communal authorities. Unidentified armed actors attacked them with machetes, injuring at least 5 of them. [size=5]",0,1582839798,NIC
6932346,558,NIC121,121,27 June 2019,2019,2,Protests,Peaceful protest,Protesters (Nicaragua),Autoconvocados,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Canal 10 (Nicaragua),National,"As reported on 27 June 2019, in Managua City (Managua, Managua), a group of Autoconvocados staged a protest outside the Managua Cathedral to demand the release of all political prisoners. [size=no report]",0,1582839798,NIC
6932347,558,NIC119,119,26 June 2019,2019,2,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Canal 10 (Nicaragua),National,"As reported on 26 June 2019, in the Milagro de Dios neighbourhood, Managua City (Managua, Managua), around 700 students from the Milagro de Dios school staged a protest against the appointment of a new headmaster. [size=700]",0,1582839798,NIC
6955757,558,NIC118,118,26 June 2019,2019,1,Riots,Mob violence,Rioters (Nicaragua),Vigilante Group (Nicaragua),5,Civilians (Nicaragua),,7,57,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On 26 June 2019, in the El Recreo neighbourhood, Managua City (Managua, Managua), a man who allegedly was trying to steal a phone from a neighbour was taken, tied to a pole and beaten by local inhabitants. [size=no report]",0,1582840319,NIC
6952240,558,NIC117,117,24 June 2019,2019,2,Protests,Peaceful protest,Protesters (Nicaragua),Autoconvocados; Christian Group (Nicaragua),6,,,0,60,Central America,Nicaragua,Carazo,La Paz de Carazo,,La Paz de Carazo,11.8231,-86.1278,1,Hoy (Nicaragua),National,"As reported on 24 June 2019, in La Paz de Carazo Town (La Paz de Carazo, Carazo), released political prisoners, autoconvocados, relatives of political prisoners and local inhabitants partook in a thanksgiving mass for the release of political prisoners at the Nuestra Senora del Rosario church. At the atrium, they staged a protest to demand justice for the killed protesters and freedom for political prisoners. [size=no report]",0,1582840232,NIC
7018120,558,NIC116,116,23 June 2019,2019,1,Violence against civilians,Attack,Police Forces of Nicaragua (2007-),,1,Civilians (Nicaragua),,7,17,Central America,Nicaragua,Leon,Leon,,Leon,12.4379,-86.87799999999999,1,El Nuevo Diario (Nicaragua),National,"On 23 June 2019, in Leon City (Leon, Leon), a released political prisoner was physically and verbally assaulted by police officers, then arrested for 9 hours and fined for alleged reckless driving.",0,1585692251,NIC
6932339,558,NIC114,114,21 June 2019,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Nicaragua),,3,Civilians (Nicaragua),Women (Nicaragua),7,37,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Canal 10 (Nicaragua),National,"As reported on 21 June 2019, in Managua City (Managua, Managua), a female member of the group Resistencia por Nicaragua was reported abducted, harassed and attacked by hooded unidentified armed actors. She was left in the Piedrecitas sector (Managua) on 21 June.",0,1582839798,NIC
7018129,558,NIC115,115,21 June 2019,2019,2,Violence against civilians,Attack,Police Forces of Nicaragua (2007-),,1,Civilians (Nicaragua),,7,17,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,2,Canal 10 (Nicaragua),National,"As reported on 21 June 2019, in the Tipitapa municipal area (Managua), a young man was allegedly beaten by the police forces after visiting his father (a political prisoner) at the La Modelo prison.",0,1585692251,NIC
6941321,558,NIC113,113,20 June 2019,2019,1,Violence against civilians,Attack,Militia (Pro-Government),,3,Civilians (Nicaragua),Women (Nicaragua); RPN: Resistance for Nicaragua,7,37,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On 20 June 2019, in the Zumen sector, Managua City (Managua, Managua), a female member of the RPN was abducted and beaten by para-police forces who wanted her to tell them who organizes the pickets against the Daniel Ortega regime. She was released on 21 June.",0,1582839952,NIC
7018142,558,NIC111,111,19 June 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),Christian Group (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,1,Confidencial; El Nuevo Diario (Nicaragua),National,"On 19 June 2019, in Masaya Town (Masaya, Masaya), after a mass to commemorate the death of Marcelo Mayorga (killed during a police and parapolice attack in 2018), those attending the mass staged a protest against the Daniel Ortega regime at the Cathedral's atrium. A group of youths leaving the Masaya Cathedral chanting slogans against the Daniel Ortega regime were chased by the police forces, who forcibly arrested one of them. Some sources report the arrest of 2 youths who were undressed and beaten, and later released. [size=no report]",0,1585692251,NIC
7018143,558,NIC112,112,19 June 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),Autoconvocados; UPPN: Union of Nicaraguan Political Prisoners; Women (Nicaragua); ACJD: Civic Alliance for Justice and Democracy,6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,2,El Nuevo Diario (Nicaragua); La Prensa (Nicaragua),National,"On 19 June 2019, in the Tipitapa municipal area (Managua), autoconvocados, mothers and relatives of political prisoners, and members of the UPPN and the ACJD staged a protest in front of the La Modelo prison to demand the release of all political prisoners. The police forces intervened and arrested 4 people. Some of them were released shortly after. [size=no report]",0,1585692251,NIC
6933208,558,NIC110,110,19 June 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Confidencial,National,"On 19 June 2019, in Managua City (Managua, Managua), around 200 students from the Central American University and released political prisoners staged a protest inside the university facilities to demand the release of political prisoners. [size=200]",0,1582839801,NIC
6932341,558,NIC108,108,18 June 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Labour Group (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Canal 10 (Nicaragua),National,"On 18 June 2019, in Managua City (Managua, Managua), employees from the Pellas building staged a protest against the Daniel Ortega regime. There was a strong police presence, but no intervention was reported. [size=no report]",0,1582839798,NIC
7018148,558,NIC109,109,18 June 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),Students (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On 18 June 2019, at the Managua Cathedral in Managua City (Managua, Managua), a group of students staged a protest against the Daniel Ortega regime and to demand the release of political prisoners. There was a strong police presence in the area, where 2 students were allegedly arrested. [size=no report]",0,1585692251,NIC
6932352,558,NIC105,105,17 June 2019,2019,2,Protests,Peaceful protest,Protesters (Nicaragua),Christian Group (Nicaragua),6,,,0,60,Central America,Nicaragua,Jinotega,Santa Maria de Pantasma,,Las Praderas,13.3489,-85.9427,2,Canal 10 (Nicaragua),National,"As reported on 17 June 2019, in the Santa Maria de Pantasma municipal area (Jinotega), local inhabitants partook in a mass to commemorate the death of Wiston Cornejo and to give thanks for the release of political prisoners. There was a strong police presence, but no clashes were reported. [size=no report]",0,1582839798,NIC
7018155,558,NIC106,106,17 June 2019,2019,2,Protests,Protest with intervention,Protesters (Nicaragua),Labour Group (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Canal 10 (Nicaragua),National,"As reported on 17 June 2019, in Managua City (Managua, Managua), employees from the Montoya sector staged a protest to demand the release of political prisoners. The police forces intervened to disperse the protest. [size=no report]",0,1585692251,NIC
7018159,558,NIC104,104,16 June 2019,2019,1,Riots,Violent demonstration,Rioters (Nicaragua),Autoconvocados; Christian Group (Nicaragua),5,Police Forces of Nicaragua (2007-),,1,15,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua); El Nuevo Diario (Nicaragua),National,"On 16 June 2019, in Managua City (Managua, Managua), autoconvocados and local inhabitants partook in a thanksgiving mass at the Managua Cathedral for the release of political prisoners. They demonstrated against the Daniel Ortega regime. Clashes were reported between rioters, who threw stones, and the police forces, who launched teargas and stun grenades, and shot rubber bullets against rioters, who went back inside the Cathedral. As a result of the clash, 1 rioter was injured by a rubber bullet. A member of the congregation was allegedly arrested and severely beaten by police officers before the mass started. [size=no report]",0,1585692251,NIC
7096306,558,NIC107,107,16 June 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Christian Group (Nicaragua),6,,,0,60,Central America,Nicaragua,Esteli,Esteli,,Esteli,13.0919,-86.3538,1,El Nuevo Diario (Nicaragua),National,"On 16 June 2019, in Esteli Town (Esteli, Esteli), released political prisoners and local inhabitants partook in a thanksgiving mass for the release of political prisoners and staged a protest at the cathedral's atrium demanding justice and democracy. There was a strong police presence, but no intervention was reported. [size=no report]",0,1589829778,NIC
6928208,558,NIC102,102,15 June 2019,2019,1,Protests,Protest with intervention,Rioters (Nicaragua),FSLN: Sandinista National Liberation Front,5,Protesters (Nicaragua),Students (Nicaragua); Farmers (Nicaragua); Christian Group (Nicaragua),6,56,Central America,Nicaragua,Leon,Leon,,Leon,12.4379,-86.87799999999999,1,Diario Extra; Confidencial; La Prensa (Nicaragua),National-Regional,"On 15 June 2019, in Leon City (Leon, Leon), student leaders, peasant movements and released political prisoners partook in a thanksgiving mass for the release of political prisoners and in honour to the altar boy Sandor Dolmus (killed during a paramilitary attack on 14 June 2018) at the Leon Cathedral. FSNL supporters burst in, throwing stones and bottles against the protesters who were demanding justice for the victims of the 2018 demonstrations. 10 protesters were injured. There was a strong police presence in the area, but there was no intervention reported. The bishop dialogued with the police to guarantee the safe exit of protesters from the area, however the siege by FSNL supporters continued for a while. Also, some sources report that alleged paramilitary forces and police officers beat and robbed some of the protesters leaving the area. [size=no report]",0,1582839784,NIC
7018169,558,NIC103,103,15 June 2019,2019,1,Violence against civilians,Attack,Police Forces of Nicaragua (2007-),,1,Civilians (Nicaragua),Women (Nicaragua),7,17,Central America,Nicaragua,Matagalpa,Matagalpa,,Matagalpa,12.9256,-85.9175,1,Hoy (Nicaragua),National,"On 15 June 2019, in Matagalpa City (Matagalpa, Matagalpa), a group of 20 police officers tried to enter a house due to an alleged robbery and when the owner and her daughter opposed to them entering the house without a search warrant the police officers allegedly beat them and threatened to kill them. No further information is available.",0,1585692251,NIC
