data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6071183,360,IDN680,680,13 September 2018,2018,1,Violence against civilians,Attack,Police Forces of Indonesia (2014-),,1,Civilians (Indonesia),Papuan Ethnic Group (Indonesia),7,17,Southeast Asia,Indonesia,Papua,Merauke,Ilyawab,Ilyawab,-7.4855,139.1573,2,HumanRightsPapua,Other,"On 13 September 2018, joint security forced their way into a Papuan man's house in Wogikel village in Ilyawab district, Merauke regency, Papua province, and arbitrarily arrested and tortured him. They used a sharp item to cut off parts of his ears, injure his forehead, hands and left foot. He later died in the hospital and police claimed that he'd attacked officers with a knife and accidentally fell on broken glass.",1,1571164563,IDN
6664118,360,IDN2086,2086,13 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,South Sulawesi,Makassar,Makassar,Makassar,-5.1486,119.432,1,Tribunnews,National,"On Sept 13, 2018, dozens of students held a peaceful protest in Makassar city, South Sulawesi province, accusing a prosecutor of being corrupt. [size=dozens]",0,1576600007,IDN
6664155,360,IDN2084,2084,13 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia); BEM SI: The National Association of University Student Executive Bodies,6,,,0,60,Southeast Asia,Indonesia,Jakarta,Central Jakarta,Central Jakarta,Central Jakarta,-6.1822,106.801,1,Tribunnews,National,"On Sept 13, 2018, a group of students from BEM SI: Indonesian Students Executive Board held a peaceful protest in Central Jakarta City, Jakarta province, regarding the weakening of Indonesia's currency. [size=no report]",0,1576600007,IDN
7262959,360,IDN3328,3328,13 September 2018,2018,1,Violence against civilians,Attack,Police Forces of Indonesia (2014-),,1,Civilians (Indonesia),Students (Indonesia),7,17,Southeast Asia,Indonesia,Riau Islands,Batam,Batam,Batam,1.0521,104.0285,1,Kompas,National,"On September 13, 2018, a police officer assaulted a group of students in a vocational high school in Batam city, Riau Islands province. He is a shareholder of the school and runs his school in semi-military style, punishing his students with violence.",0,1603755463,IDN
6664235,360,IDN2082,2082,12 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),,6,,,0,60,Southeast Asia,Indonesia,Jakarta,Central Jakarta,Central Jakarta,Central Jakarta,-6.1822,106.801,1,Tribunnews,National,"On Sept 12, 2018, a group of people held a peaceful protest in Central Jakarta City, Jakarta province, to protest the public healthcare system. [size=no report]",0,1576600007,IDN
6664236,360,IDN2083,2083,12 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Women (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Jakarta,South Jakarta,South Jakarta,South Jakarta,-6.266,106.8135,1,Tribunnews,National,"On Sept 12, 2018, a group of women held a peaceful protest in South Jakarta City, Jakarta province, demanding better service from the Indonesian police. [size=no report]",0,1576600007,IDN
6663763,360,IDN3326,3326,12 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),,6,,,0,60,Southeast Asia,Indonesia,Maluku,Ambon,Sirimau,Sirimau,-3.6939,128.1801,2,Kompas,National,"On September 12, 2018, dozens of demonstrators blocked a road in Sirimau district, Ambon city, Maluku province, protesting against a land eviction order from the government in their village. [size=dozens]",0,1576600006,IDN
5562500,360,IDN429,429,12 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Jakarta,South Jakarta,Kebayoran Baru,Kebayoran Baru,-6.2428,106.805,1,Tempo,National,"On September 12, 2018, in Kebayoran Baru subdistrict (South Jakarta, Jakarta), online taxi drivers staged a protest against the country's current policy governing ride-sharing businesses.",0,1563305270,IDN
6664112,360,IDN2080,2080,12 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),,6,,,0,60,Southeast Asia,Indonesia,Aceh,Banda Aceh,Banda Aceh,Banda Aceh,5.5416,95.3333,1,Tribunnews,National,"On Sept 12, 2018, a group of people held a peaceful protest in Banda Aceh city, Aceh province, regarding the weakening of Indonesian currency. [size=no report]",0,1576600007,IDN
6663615,360,IDN2081,2081,12 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Women (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Jakarta,Central Jakarta,Central Jakarta,Central Jakarta,-6.1822,106.801,1,Kompas,National,"On Sept 12, 2018, more than 100 women held a peaceful protest in Central Jakarta City, Jakarta province, demanding women not to be targeted at any political campaign. [size=more than 100]",0,1576600006,IDN
6663758,360,IDN3325,3325,11 September 2018,2018,1,Riots,Mob violence,Rioters (Indonesia),PP: Pancasila Youth,5,Rioters (Indonesia),FBR: Forum Betawi Rempug,5,55,Southeast Asia,Indonesia,Jakarta,South Jakarta,South Jakarta,South Jakarta,-6.266,106.8135,1,Kompas,National,"On September 11, 2018, a riot broke out between two civil organisations Pemuda Pancasila (PP) and Forum Betawi Rempug (FBR) in front of Gandaria City mall, Kebayoran subdistrict, South Jakarta city, Jakarta province. The cause of the riot was unknown. [size=no report]",0,1576600006,IDN
6664231,360,IDN2078,2078,10 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Jakarta,Central Jakarta,Central Jakarta,Central Jakarta,-6.1822,106.801,1,Tribunnews,National,"On Sept 10, 2018, a group of students held a peaceful protest in Central Jakarta City, Jakarta province, regarding the punishment by a university of its students, which they considered unfair. [size=no report]",0,1576600007,IDN
6664232,360,IDN2079,2079,10 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Riau,Pekanbaru,Pekanbaru,Pekanbaru,0.5166,101.4416,1,Tribunnews,National,"On Sept 10, 2018, a group of students held a peaceful protest in Pekanbaru City, Riau province, criticizing the visit of vice-president candidate to a university in Pekanbaru, which allegedly was political. The election campaign period hadn't started yet. [size=no report]",0,1576600007,IDN
6663740,360,IDN3324,3324,10 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,South Sulawesi,Gowa,Sungguminasa,Sungguminasa,-5.1971,119.45100000000001,2,Kompas,National,"On September 10, 2018, hundreds of students from vocational high school in Gowa regency, South Sulawesi province, held a demonstration against a renovation of the school that dismissed a praying room and sports field. [size=hundreds]",0,1576600006,IDN
6071120,360,IDN679,679,10 September 2018,2018,1,Violence against civilians,Attack,Police Forces of Indonesia (2014-),,1,Civilians (Indonesia),Papuan Ethnic Group (Indonesia),7,17,Southeast Asia,Indonesia,Papua,Jayapura,Sentani,Sentani,-2.5691,140.5127,1,HumanRightsPapua,Other,"On 10 September 2018, six air force members allegedly tortured a Papuan man at the dormitory facility of the air force base in Sentani city, Jayapura regency, Papua province. The torture was allegedly an act of revenge as the man had slapped one of the air force member's brothers.",0,1571164563,IDN
5562499,360,IDN428,428,10 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Jakarta,Central Jakarta,Menteng,Menteng,-6.1994,106.839,1,Tempo,National,"On September 10, 2018, in Menteng subdistrict (Central Jakarta, Jakarta), online taxi drivers staged a protest against the country's current policy governing ride-sharing businesses.",0,1563305270,IDN
6071146,360,IDN678,678,08 September 2018,2018,1,Protests,Protest with intervention,Protesters (Indonesia),ULMWP: United Liberation Movement for West Papua; Papuan Ethnic Group (Indonesia),6,Police Forces of Indonesia (2014-),,1,16,Southeast Asia,Indonesia,West Papua,Teluk Bintuni,Bintuni,Bintuni,-2.1084,133.537,1,HumanRightsPapua,Other,"On 8 September 2018, supporters of ULMWP staged a demonstration in Bintuni town, Teluk Bintuni regency, West Papua province. The police arrested 35 demonstrators and detained them as some of them were waving a morning star flag. [size=no report]",0,1571164563,IDN
6663413,360,IDN2077,2077,08 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),,6,,,0,60,Southeast Asia,Indonesia,Aceh,Nagan Raya,Suka Makmue,Suka Makmue,4.1818,96.2866,1,JPNN,National,"On Sept 8, 2018, a group of people held a peaceful protest in Suka Makmue district, Nagan Raya Regency, Aceh province, to oppose the presence of a gold mining company in their village. [size=thousands]",0,1576600005,IDN
6663489,360,IDN2074,2074,07 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Catholic Christian Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,East Nusa Tenggara,Kupang,Kupang,Kupang,-10.1708,123.6069,1,Kompas,National,"On Sept 7, 2018, hundreds of Catholic protesters held a peaceful protest in Kupang city, East Nusa Tenggara province, demanding the investigation of a murder of a student in Kupang. [size=hundreds]",0,1576600006,IDN
6663014,360,IDN2075,2075,07 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),WALHI: Indonesian Forum for the Environment,6,,,0,60,Southeast Asia,Indonesia,North Sumatra,Medan,Medan,Medan,3.5833,98.6666,1,Detik,National,"On Sept 7, 2018, a group of WALHI: Indonesian Forum for the Environment members held a peaceful protest in Medan city, North Sumatra province, regarding bad pollution in Pangkalan Susu district, North Sumatra. [size=no report]",0,1576600004,IDN
6663015,360,IDN2076,2076,07 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Central Java,Surakarta,Surakarta,Surakarta,-7.5561,110.83200000000001,1,Detik,National,"On Sept 7, 2018, a group of market sellers held a peaceful protest in Surakarta city, Central Java province, opposing the market relocation. [size=no report]",0,1576600004,IDN
5451476,360,IDN427,427,07 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Journalists (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Jakarta,Central Jakarta,Menteng,Menteng,-6.1994,106.839,1,EFE,International,"On September 7, 2018, in Menteng sub-district (Central Jakarta, Jakarta), journalists staged a demonstration outside the Myanmar embassy against the conviction of two Reuters journalists sentenced to seven years in prison each for violating a state secrets law while reporting on the killing of Rohingya men by the Myanmar military in Inn Din in Rakhine state.",0,1561473735,IDN
6664032,360,IDN2072,2072,06 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia); HMI: Muslim Students Association; Muslim Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,East Kalimantan,Balikpapan,Balikpapan,Balikpapan,-1.2675,116.8288,1,Tribunnews,National,"On Sept 6, 2018, a group of students from HMI: Muslim Students Association held a peaceful protest in Balikpapan City, East Kalimantan province, regarding a corruption case in a butcher center in Balikpapan. [size=no report]",0,1576600007,IDN
6664660,360,IDN2073,2073,06 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia); HMI: Muslim Students Association; Muslim Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Banten,Tangerang,Tangerang,Tangerang,-6.1765,106.5799,1,Tribunnews,National,"On Sept 6, 2018, dozens of students from HMI: Muslim Students Association held a peaceful protest in Tangerang City, Banten province, to protest regarding the weakening of Indonesian currency. [size=dozens]",0,1576600008,IDN
6304283,360,IDN426,426,04 September 2018,2018,1,Protests,Protest with intervention,Protesters (Indonesia),ULMWP: United Liberation Movement for West Papua; Students (Indonesia),6,Police Forces of Indonesia (2014-),,1,16,Southeast Asia,Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,Radio New Zealand,International,"On September 4, 2018, in Jayapura city (Jayapura, Papua), United Liberation Movement for West Papua activists and others, including students, staged a demonstration for self-determination of Papua. Police arrested 79 activists.",0,1572403772,IDN
6664222,360,IDN2069,2069,04 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),,6,,,0,60,Southeast Asia,Indonesia,West Java,Cirebon,Cirebon,Cirebon,-6.7063,108.557,1,Tribunnews,National,"On Sept 4, 2018, a group of people held a peaceful protest in Cirebon district, Cirebon regency, West Java province, regarding a land dispute. [size=no report]",0,1576600007,IDN
6664223,360,IDN2070,2070,04 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,East Java,Malang,Malang,Malang,-7.9797,112.6304,1,Tribunnews,National,"On Sept 4, 2018, hundreds of hawkers held a peaceful protest in Malang city, East Java province, opposing the ban of trading activity on Car Free Day in Malang. [size=hundreds]",0,1576600007,IDN
6664224,360,IDN2071,2071,04 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Banten,South Tangerang,South Tangerang,South Tangerang,-6.2886,106.7178,1,Tribunnews,National,"On Sept 4, 2018, dozens of students held a peaceful protest in South Tangerang City, Banten province, opposing the declaration of changing president in 2019. They were supporting the incumbent candidate. [size=dozens]",0,1576600007,IDN
6071159,360,IDN677,677,04 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),ULMWP: United Liberation Movement for West Papua; Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Papua,Jayapura,Sentani,Sentani,-2.5691,140.5127,1,HumanRightsPapua,Other,"On 4 September, 2018, in Sentani city (Jayapura, Papua), United Liberation Movement for West Papua activists and others, including students, staged a demonstration for self-determination of Papua and in support of Vanuata and other Pacific island countries. [size=no report]",0,1571164563,IDN
6663007,360,IDN2068,2068,03 September 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia); Women (Indonesia),6,,,0,60,Southeast Asia,Indonesia,East Java,Jombang,Jombang,Jombang,-7.5411,112.1833,1,Detik,National,"On Sept 3, 2018, a group of female laborers held a peaceful protest in Jombang district, Jombang regency, East Java province, demanding the factory to rehire 35 workers, who suddenly were terminated. [size=no report]",0,1576600004,IDN
6071164,360,IDN676,676,03 September 2018,2018,1,Protests,Protest with intervention,Protesters (Indonesia),ULMWP: United Liberation Movement for West Papua; Students (Indonesia),6,Police Forces of Indonesia (2014-),,1,16,Southeast Asia,Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,HumanRightsPapua,Other,"On 3 September, 2018, in Jayapura city (Jayapura, Papua), United Liberation Movement for West Papua activists and others, including students, staged a demonstration for self-determination of Papua and in support of Vanuata and other Pacific island countries. Police arrested 14 activists. [size=no report]",0,1571164563,IDN
6255771,360,IDN425,425,03 September 2018,2018,1,Battles,Armed clash,JAD: Jemaah Ansharut Daulah,,2,Police Forces of Indonesia (2014-) Detachment 88,,1,12,Southeast Asia,Indonesia,Central Java,Tegal,Tegal,Tegal,-6.8694,109.1402,1,Benar News,International,"On September 3, 2018, in Tegal town (Tegal, Central Java), Densus 88 shot and killed two JAD militants during a raid. The two militants were suspected in the shooting of two traffic officers in West Java on August 24, 2018.",2,1572403704,IDN
6664220,360,IDN2067,2067,31 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),,6,,,0,60,Southeast Asia,Indonesia,South Sulawesi,North Luwu,Masamba,Masamba,-2.294,120.3084,1,Tribunnews,National,"On Aug 31, 2018, a group of people held a peaceful protest in Masamba district, North Luwu regency, South Sulawesi province, demanding the resignation of a government staff, who allegedly corrupt. [size=no report]",0,1576600007,IDN
6663010,360,IDN2066,2066,31 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),,6,,,0,60,Southeast Asia,Indonesia,East Java,Banyuwangi,Banyuwangi,Banyuwangi,-8.2325,114.3575,1,Detik,National,"On Aug 31, 2018, dozens of people held a peaceful protest in Banyuwangi city, East Java province, opposing the campaign of the presidential election by an opposition candidate. [size=dozens]",0,1576600004,IDN
6664218,360,IDN2065,2065,30 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Health Workers (Indonesia),6,,,0,60,Southeast Asia,Indonesia,East Java,Situbondo,Situbondo,Situbondo,-7.6894,113.9997,1,Tribunnews,National,"On Aug 30, 2018, hundreds of doctors and hospital workers held a peaceful protest in Situbondo district, Situbondo regency, East Java province, demanding the payment of their salary. [size=hundreds]",0,1576600007,IDN
6664215,360,IDN2062,2062,29 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,West Java,Bandung,Bandung,Bandung,-6.9222,107.60700000000001,1,Tribunnews,National,"On Aug 29, 2018, hundreds of online taxi drivers held a peaceful protest in Bandung city, West Java province, demanding a better payment scheme from their company. [size=hundreds]",0,1576600007,IDN
6664217,360,IDN2064,2064,29 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,South Sulawesi,Makassar,Makassar,Makassar,-5.1486,119.432,1,Tribunnews,National,"On Aug 29, 2018, hundreds of public transportation drivers held a peaceful protest in Makassar city, South Sulawesi province, opposing the presence of online ride-hailing service. [size=hundreds]",0,1576600007,IDN
6663484,360,IDN3323,3323,29 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Teachers (Indonesia),6,,,0,60,Southeast Asia,Indonesia,East Java,Blitar,Blitar,Blitar,-8.0947,112.1302,1,Kompas,National,"On August 29, 2018, a group of honorary teachers held a demonstration in Blitar city, East Java province. The demonstration was held for a week and they refused to work, making police officers take over their role in the school to teach the students. [size=no report]",0,1576600006,IDN
6663531,360,IDN2063,2063,29 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Bengkulu,Bengkulu,Bengkulu,Bengkulu,-3.8004,102.266,1,Kompas,National,"On Aug 29, 2018, hundreds of public transportation drivers held a peaceful protest in Bengkulu city, Bengkulu province, opposing the presence of online ride-hailing service. [size=hundreds]",0,1576600006,IDN
6071131,360,IDN675,675,28 August 2018,2018,1,Protests,Protest with intervention,Protesters (Indonesia),Labour Group (Indonesia),6,Police Forces of Indonesia (2014-),,1,16,Southeast Asia,Indonesia,Jakarta,Jakarta,Jakarta,Jakarta,-6.2146,106.845,1,HumanRightsPapua,Other,"On 28 August 2018, hundreds of Freeport labourers gathered at HR Rasuna Said Street in central Jakarta city, in front of the PT FI head office. Security forces tried to dissolve the demonstration but they were able to demonstrate over night, sleeping in front of the building. [size=hundreds]",0,1571164563,IDN
7262964,360,IDN2061,2061,28 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia); Teachers (Indonesia),6,,,0,60,Southeast Asia,Indonesia,West Sulawesi,Polewali Mandar,Polewali,Polewali,-3.4324,119.3435,1,Kompas,National,"On Aug 28, 2018, hundreds of students and teachers held a peaceful protest in Polewali district, Polewali Mandar regency, West Sulawesi province, demanding the resignation of their school headmaster, who often abused the students verbally. [size=hundreds]",0,1603755463,IDN
6664213,360,IDN2060,2060,27 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia); HMI: Muslim Students Association; Muslim Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,South Sulawesi,Sinjai,North Sinjai,North Sinjai,-5.1145,120.2263,1,Tribunnews,National,"On Aug 27, 2018, a group of students from HMI: Muslim Students Association held a peaceful protest in North Sinjai district, Sinjai regency, South Sulawesi province, demanding the government to stop the circulation of contaminated milk. [size=no report]",0,1576600007,IDN
7222377,360,IDN424,424,27 August 2018,2018,1,Riots,Mob violence,Rioters (Indonesia),Students (Indonesia),5,Police Forces of Indonesia (2014-),,1,15,Southeast Asia,Indonesia,Papua,Jayapura,Heram,Waena,-2.5919,140.6343,1,HumanRightsPapua,Other,"On August 27, 2018, in Waena village, in Heram district (Jayapura, Papua), Papuan students got into an argument and threw stones at the police after the police refused to handover a suspected motorcycle thief to the students. Police detained and severely beat one student and shot another student who was running away in the shoulder. Two students were injured and 14 were arrested.",0,1600193287,IDN
7066131,360,IDN673,673,26 August 2018,2018,1,Violence against civilians,Attack,Police Forces of Indonesia (2014-),,1,Civilians (Indonesia),Papuan Ethnic Group (Indonesia),7,17,Southeast Asia,Indonesia,West Papua,Manokwari,Manokwari,Manokwari,-0.8629,134.064,1,HumanRightsPapua,Other,"On 26 August 2018, police officers shot a Papuan man near the Wosi Market in Manokwari city, West Papua province, causing him to sustain a bullet injury on the right side and upper back. According to police, the man allegedly stole a mobile phone from a student and was trying to avoid arrest, to justify the use of fire arms. Statements from eyewitness contradict this account.",0,1587488320,IDN
6249074,360,IDN674,674,26 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),PDI-P: Indonesian Democratic Party of Struggle,6,,,0,60,Southeast Asia,Indonesia,East Java,Surabaya,Surabaya,Surabaya,-7.2492,112.751,1,Amnesty International,Other,"On 26 August 2018, the hotel at which a famous musician turned political opposition activist in Surabaya city, East Java province, was surrounded by pro-President Jokowi supporters, in direct opposition to the activist's efforts to not get President Widodo re-elected. [size=no report]",0,1572403696,IDN
6663577,360,IDN3322,3322,26 August 2018,2018,1,Protests,Protest with intervention,Protesters (Indonesia),,6,Police Forces of Indonesia (2014-),,1,16,Southeast Asia,Indonesia,East Java,Surabaya,Surabaya,Surabaya,-7.2492,112.751,1,Kompas,National,"On August 26, 2018, a demonstration was held in Surabaya city, East Java province, demanding a change of president. The police intervened in the demonstration, and one female police officer was wounded while trying to disperse the demonstration. [size=no report]",0,1576600006,IDN
7261956,360,IDN2059,2059,25 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),,6,,,0,60,Southeast Asia,Indonesia,East Java,Sidoarjo,Sidoarjo,Sidoarjo,-7.4478,112.7183,1,Detik,National,"On Aug 25, 2018, hundreds of village administration staff held a peaceful protest in Sidoarjo district, Sidoarjo regency, East Java Province, demanding the payment of their allowances. [size=hundreds]",0,1603755459,IDN
6663079,360,IDN2058,2058,25 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia); PMII: Indonesian Islamic Student Movement; Muslim Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Bangka-Belitung,Pangkal Pinang,Pangkal Pinang,Pangkal Pinang,-2.1333,106.1333,2,Detik,National,"On Aug 25, 2018, a group of people, including members of PMII: Indonesian Islamic Student Movement, held a peaceful protest in Bangka-Belitung province, coded as Pangkal Pinang district, Bangka regency, rejecting the visit of a politician, who supported the opposition candidate on the presidential election. [size=no report]",0,1576600005,IDN
6249195,360,IDN672,672,25 August 2018,2018,1,Protests,Protest with intervention,Protesters (Indonesia),PDI-P: Indonesian Democratic Party of Struggle,6,Police Forces of Indonesia (2014-),,1,16,Southeast Asia,Indonesia,Riau,Pekanbaru,Pekanbaru,Pekanbaru,0.5166,101.4416,1,Amnesty International,Other,"On 25 August 2018, hundreds of protesters were at the Pekanbaru Airport in Penkanbaru city, Riau province, to prevent a prominent supporter of the anti-President Widodo movement from leaving the airport. Local police only acted to prevent the demonstrators from attacking the supporter but did not allow her to leave the airport to join a political declaration not to elect President Widodo in 2019. They instead made her return to Jakarta. [size=hundreds]",0,1572403696,IDN
6664210,360,IDN2057,2057,24 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia),6,,,0,60,Southeast Asia,Indonesia,East Java,Surabaya,Surabaya,Surabaya,-7.2492,112.751,1,Tribunnews,National,"On Aug 24, 2018, dozens of students held a peaceful protest in Surabaya city, East Java province, opposing the election campaign planned by the incumbent president's opposition. [size=dozens]",0,1576600007,IDN
6228166,360,IDN423,423,24 August 2018,2018,1,Battles,Armed clash,JAD: Jemaah Ansharut Daulah,,2,Police Forces of Indonesia (2014-),,1,12,Southeast Asia,Indonesia,West Java,Cirebon,Cirebon,Cirebon,-6.7063,108.557,2,Jakarta Post; Xinhua,National-International,"On August 24, 2018, near Cirebon town (Cirebon, West Java), three Jamaah Ansharut Daulah (JAD) militants shot two policemen who were on patrol, killing one policeman and seriously injuring the other.",1,1572403606,IDN
6663751,360,IDN3320,3320,23 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),,6,,,0,60,Southeast Asia,Indonesia,East Java,Surabaya,Surabaya,Surabaya,-7.2492,112.751,1,Kompas,National,"On August 23, 2018, dozens of demonstrators held a demonstration in Surabaya city, East Java province, regarding the rise of the rental price of land by land management PT Pelindo III. [size=dozens]",0,1576600006,IDN
6663762,360,IDN3321,3321,23 August 2018,2018,1,Riots,Mob violence,Rioters (Indonesia),,5,Rioters (Indonesia),,5,55,Southeast Asia,Indonesia,East Nusa Tenggara,Kupang,Kupang,Kupang,-10.1708,123.6069,2,Kompas,National,"On August 23, 2018, a riot broke out in Central Kupang district, Kupang regency, East Nusa Tenggara province, killing one person and wounding eight people. The riot was caused by an argument regarding cow farming. [size=no report]",1,1576600006,IDN
6663572,360,IDN3319,3319,22 August 2018,2018,1,Violence against civilians,Attack,Military Forces of Indonesia (2014-),,1,Civilians (Indonesia),Women (Indonesia),7,17,Southeast Asia,Indonesia,North Sumatra,Deli Serdang,Tanjung Morawa,Tanjung Morawa,3.5193,98.7914,2,Kompas,National,"On August 22, 2018, a military officer kicked a female gas station attendant at a petrol station in Tanjung Morawa district, Deli Serdang regency, North Sumatera province, after an argument.",0,1576600006,IDN
5451473,360,IDN422,422,20 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),,6,,,0,60,Southeast Asia,Indonesia,Jakarta,South Jakarta,East Kuningan,East Kuningan,-6.2308,106.8295,1,Jakarta Post,National,"On August 20, 2018, in East Kuningan district (South Jakarta, Jakarta), environmental activists staged a demonstration against the expansion of the Batang Toru power plant.",0,1561473735,IDN
5562497,360,IDN421,421,19 August 2018,2018,2,Battles,Armed clash,TPNPB: West Papua National Liberation Army,,2,Military Forces of Indonesia (2014-),,1,12,Southeast Asia,Indonesia,Papua,Puncak Jaya,Tigginambut,Tigginambut,-3.6975,138.084,1,Tempo,National,"Assumed on August 19, 2018, in Tigginambut village (Puncak Jaya, Papua), armed Papua separatists attacked and killed two TNI Army officers during a mission to distribute food to Papuan children.",2,1563305270,IDN
6664208,360,IDN2055,2055,16 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Aceh,Aceh Tamiang,Karang Baru,Karang Baru,4.2763,98.0522,1,Tribunnews,National,"On Aug 16, 2018, around a hundred laborers held a peaceful protest in Karang Baru district, Aceh Taminang regency, Aceh province, demanding a company to rehire two laborers, who got terminated for no reason. [size=around 100]",0,1576600007,IDN
6663104,360,IDN2056,2056,16 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Women (Indonesia),6,,,0,60,Southeast Asia,Indonesia,East Java,Mojokerto,Mojokerto,Mojokerto,-7.4666,112.4333,1,Detik,National,"On Aug 16, 2018, dozens of women held a peaceful protest in Mojokerto district, Mojokerto regency, East Java province, demanding the closure of a mining area, as it caused drought. [size=dozens]",0,1576600005,IDN
6663694,360,IDN3317,3317,15 August 2018,2018,1,Riots,Violent demonstration,Rioters (Indonesia),,5,,,0,50,Southeast Asia,Indonesia,West Sulawesi,Mamasa,Mamasa,Mamasa,-2.9419999999999997,119.3776,2,Kompas,National,"On August 15, 2018, a group of residents of Bombonglambe village, Mamasa district, Mamasa regency, West Sulawesi province, blockaded the access to Trans Sulawesi road by burning wood and trash. The demonstration was triggered by a comment on Facebook regarding a victim of an accident in the village that died a few days earlier. [size=no report]",0,1576600006,IDN
6664207,360,IDN2054,2054,15 August 2018,2018,1,Protests,Peaceful protest,Protesters (Indonesia),Labour Group (Indonesia),6,,,0,60,Southeast Asia,Indonesia,Riau Islands,Batam,Batam,Batam,1.0521,104.0285,1,Tribunnews,National,"On Aug 15, 2018, hundreds of online taxi drivers held a peaceful protest in Batam city, Riau Islands province, to protest a new target regulation by their employer, which was considered too high. [size=hundreds]",0,1576600007,IDN
